RESPOND_ID,EXAMIN_BEGIN_DE,UTILIIZA_MOBILE_APLCTN_MUSIC_PBLPRFR_K_IDOL_AT,UTILIIZA_MOBILE_APLCTN_GAME_AT,UTILIIZA_MOBILE_APLCTN_PHT_AT,UTILIIZA_MOBILE_APLCTN_BRDCST_VIDO_AT,UTILIIZA_MOBILE_APLCTN_CMC_WEBTOON_AT,UTILIIZA_MOBILE_APLCTN_SEARCH_PORTAL_AT,UTILIIZA_MOBILE_APLCTN_FNC_AT,UTILIIZA_MOBILE_APLCTN_ADVANTK_AT,UTILIIZA_MOBILE_APLCTN_TOUR_AT,UTILIIZA_MOBILE_APLCTN_FOOD_ORDER_AT,UTILIIZA_MOBILE_APLCTN_GBRSTRNT_RECOMEND_RESVE_AT,UTILIIZA_MOBILE_APLCTN_SHOPNG_AT,UTILIIZA_MOBILE_APLCTN_WRKOT_AT,UTILIIZA_MOBILE_APLCTN_EWALLET_AT,UTILIIZA_MOBILE_APLCTN_CLEAN_DCCS_AT,UTILIIZA_MOBILE_APLCTN_ESTT_AT,UTILIIZA_MOBILE_APLCTN_HSPTL_PHARM_MEDIC_SEARCH_AT,UTILIIZA_MOBILE_APLCTN_USEGT_AT,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,HSHLD_INCOME_DGREE_NM,OCCP_NM,ANSWRR_OC_AREA_NM
47410,20230501,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,Y,Y,M,40대,기혼,300만원,기능/숙련공,서울
47412,20230501,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,Y,Y,Y,M,50대이상,기혼,800만원,사무직,경기
47418,20230501,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,M,40대,기혼,400만원,기술직,경남
47419,20230501,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,M,50대이상,기혼,"1,000만원 이상",사무직,서울
47422,20230501,N,N,Y,N,Y,N,Y,N,N,Y,N,N,N,Y,N,Y,N,N,M,40대,기혼,400만원,사무직,경기
47423,20230501,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,F,40대,미혼 / 비혼,200만원,자영업,대구
47427,20230501,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,50대이상,기혼,800만원,기술직,경기
47434,20230501,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,Y,N,F,40대,기혼,800만원,전업주부,경기
47436,20230501,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,M,40대,기혼,600만원,사무직,부산
47437,20230501,Y,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,N,N,Y,Y,M,40대,기혼,400만원,자영업,인천
47438,20230501,Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,M,40대,기혼,400만원,사무직,서울
47440,20230501,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,F,40대,기혼,"1,000만원 이상",전문직,서울
47445,20230501,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,M,50대이상,기혼,"1,000만원",기술직,경북
47450,20230501,N,N,N,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,M,40대,미혼 / 비혼,200만원,사무직,전북
47452,20230501,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,Y,M,50대이상,기혼,400만원,기타,경기
47458,20230501,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,Y,M,40대,"기타(이혼, 사별 등)",300만원,자영업,대구
47460,20230501,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,M,40대,기혼,400만원,판매/서비스직,경기
47465,20230501,N,Y,Y,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,M,50대이상,기혼,300만원,기능/숙련공,대구
47471,20230501,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,M,50대이상,기혼,500만원,사무직,서울
47473,20230501,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,M,50대이상,기혼,900만원,사무직,광주
47476,20230501,N,N,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,F,40대,미혼 / 비혼,300만원,사무직,부산
47483,20230501,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,M,40대,기혼,700만원,사무직,서울
47484,20230501,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,N,M,50대이상,기혼,600만원,무직,충남
47487,20230501,Y,N,Y,Y,Y,N,Y,N,N,Y,N,Y,N,Y,N,N,Y,Y,F,30대,기혼,500만원,전업주부,경남
47489,20230501,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,N,N,Y,M,50대이상,기혼,600만원,일반작업직,서울
47490,20230501,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,N,N,M,40대,"기타(이혼, 사별 등)",600만원,기타,경남
47498,20230501,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,M,40대,기혼,800만원,사무직,경기
47500,20230501,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,M,50대이상,미혼 / 비혼,700만원,경영/관리직,서울
47502,20230501,N,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,M,50대이상,기혼,"1,000만원",사무직,경기
47503,20230501,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,M,50대이상,기혼,600만원,사무직,서울
47505,20230501,N,N,Y,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,Y,M,50대이상,기혼,600만원,기술직,서울
47507,20230501,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,M,40대,기혼,600만원,사무직,경기
47510,20230501,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,M,40대,기혼,200만원,기술직,서울
47511,20230501,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,M,50대이상,미혼 / 비혼,500만원,사무직,경기
47516,20230501,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,M,50대이상,기혼,700만원,경영/관리직,서울
47520,20230501,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,M,50대이상,기혼,800만원,사무직,경기
47523,20230501,N,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,N,N,M,50대이상,기혼,"1,000만원 이상",자영업,경기
47524,20230501,N,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,N,Y,M,40대,기혼,400만원,사무직,경남
47526,20230501,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,F,40대,미혼 / 비혼,500만원,기타,인천
47527,20230501,N,N,Y,Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,M,40대,미혼 / 비혼,600만원,자영업,서울
47529,20230501,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,Y,M,40대,"기타(이혼, 사별 등)",400만원,기술직,경기
47531,20230501,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,M,50대이상,기혼,500만원,사무직,경기
47532,20230501,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,50대이상,"기타(이혼, 사별 등)",300만원,판매/서비스직,충남
47533,20230501,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,Y,Y,N,Y,N,Y,M,50대이상,기혼,800만원,자영업,경기
47534,20230501,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,M,40대,기혼,600만원,사무직,경남
47535,20230501,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,M,40대,기혼,500만원,사무직,경기
47536,20230501,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,Y,M,40대,기혼,400만원,사무직,경기
47537,20230501,N,Y,Y,Y,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,M,40대,기혼,700만원,사무직,경기
47540,20230501,N,Y,Y,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,M,50대이상,기혼,300만원,사무직,전남
47544,20230501,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,Y,M,50대이상,기혼,600만원,경영/관리직,경기
47549,20230501,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,Y,Y,M,40대,미혼 / 비혼,300만원,사무직,대전
47551,20230501,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,Y,F,50대이상,기혼,800만원,전업주부,경기
47555,20230501,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,M,40대,기혼,500만원,사무직,경기
47557,20230501,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,300만원,기술직,전북
47568,20230501,N,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,Y,N,M,50대이상,미혼 / 비혼,300만원,무직,경기
47571,20230501,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,N,Y,F,40대,"기타(이혼, 사별 등)",300만원,전업주부,대전
47573,20230501,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,M,40대,기혼,"1,000만원",사무직,경기
47574,20230501,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,M,50대이상,"기타(이혼, 사별 등)",300만원,무직,대구
47575,20230501,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,M,50대이상,기혼,600만원,경영/관리직,서울
47577,20230501,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,"1,000만원 이상",전문직,인천
47584,20230501,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,F,40대,기혼,"1,000만원 이상",자영업,경기
47585,20230501,N,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,M,50대이상,기혼,"1,000만원 이상",일반작업직,서울
47586,20230501,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,M,50대이상,기혼,"1,000만원 이상",사무직,전북
47591,20230501,N,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,M,40대,기혼,500만원,사무직,부산
47592,20230501,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,"1,000만원 이상",전문직,서울
47594,20230501,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,F,30대,미혼 / 비혼,500만원,사무직,서울
47602,20230501,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,M,40대,기혼,300만원,판매/서비스직,충남
47603,20230501,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,N,M,50대이상,기혼,500만원,사무직,경기
47605,20230501,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,M,40대,기혼,700만원,사무직,경기
47608,20230501,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,F,40대,기혼,500만원,기술직,충남
47615,20230501,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,F,30대,미혼 / 비혼,500만원,사무직,대전
47618,20230501,N,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,Y,M,50대이상,기혼,600만원,기능/숙련공,충남
47623,20230501,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,Y,F,30대,기혼,700만원,사무직,대전
47633,20230501,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,M,50대이상,기혼,400만원,일반작업직,부산
47634,20230501,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,Y,N,Y,M,50대이상,기혼,모름,기능/숙련공,경남
47637,20230501,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,Y,F,40대,기혼,800만원,사무직,전북
47640,20230501,N,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,N,N,Y,Y,F,40대,기혼,500만원,전업주부,서울
47644,20230501,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,300만원,자영업,충남
47646,20230501,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,Y,F,30대,기혼,500만원,사무직,경기
47648,20230501,Y,N,N,Y,N,N,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,M,40대,미혼 / 비혼,300만원,기타,경기
47649,20230501,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,Y,M,40대,"기타(이혼, 사별 등)",500만원,사무직,경기
47650,20230501,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,F,40대,기혼,"1,000만원 이상",기타,경기
47651,20230501,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,M,40대,기혼,800만원,사무직,인천
47652,20230501,N,N,N,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,M,50대이상,기혼,600만원,기능/숙련공,경기
47658,20230501,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,M,40대,기혼,500만원,기술직,경기
47659,20230501,N,Y,N,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,M,40대,기혼,500만원,기술직,인천
47662,20230501,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,40대,미혼 / 비혼,200만원,사무직,서울
47665,20230501,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,Y,M,40대,기혼,900만원,사무직,경북
47678,20230501,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,Y,M,40대,기혼,"1,000만원",사무직,경기
47680,20230501,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,M,50대이상,기혼,500만원,사무직,서울
47682,20230501,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,M,40대,기혼,400만원,사무직,서울
47683,20230501,N,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,N,N,N,N,F,50대이상,기혼,900만원,기술직,경기
47684,20230501,N,Y,N,N,N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,M,50대이상,기혼,500만원,자영업,경기
47685,20230501,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,F,30대,미혼 / 비혼,700만원,사무직,서울
47687,20230501,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,M,50대이상,기혼,"1,000만원",기타,서울
47694,20230501,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,Y,Y,F,30대,기혼,500만원,전업주부,서울
47695,20230501,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,F,30대,기혼,700만원,사무직,서울
47702,20230501,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,M,40대,미혼 / 비혼,100만원 미만,무직,울산
47705,20230501,N,Y,Y,Y,N,N,Y,Y,N,N,N,Y,Y,N,N,N,N,Y,M,50대이상,기혼,900만원,자영업,서울
47707,20230501,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,N,N,M,50대이상,기혼,500만원,기능/숙련공,인천
47710,20230501,N,N,N,Y,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,Y,M,40대,기혼,600만원,기술직,광주
47712,20230501,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,M,50대이상,기혼,300만원,자영업,경기
47713,20230501,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,Y,M,40대,기혼,500만원,기능/숙련공,세종
47717,20230501,N,N,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,M,50대이상,기혼,600만원,사무직,경남
47718,20230501,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,N,M,40대,기혼,"1,000만원 이상",전문직,전북
47719,20230501,N,N,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,M,50대이상,기혼,모름,경영/관리직,경북
47720,20230501,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,F,40대,기혼,600만원,사무직,전남
47721,20230501,N,Y,N,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,M,40대,기혼,800만원,일반작업직,경북
47725,20230501,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,M,40대,미혼 / 비혼,200만원,기능/숙련공,인천
47727,20230501,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,F,40대,미혼 / 비혼,400만원,기술직,서울
47731,20230501,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,400만원,사무직,경기
47732,20230501,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,M,50대이상,기혼,300만원,기능/숙련공,인천
47733,20230501,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,F,40대,기혼,800만원,기술직,경기
47737,20230501,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,M,40대,기혼,700만원,사무직,울산
47750,20230501,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N,N,M,50대이상,기혼,700만원,사무직,경북
47751,20230501,Y,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,F,40대,기혼,500만원,전업주부,서울
47754,20230501,N,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,Y,M,50대이상,기혼,700만원,판매/서비스직,서울
47756,20230501,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,Y,M,40대,기혼,"1,000만원 이상",기술직,부산
47759,20230501,N,N,Y,Y,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,Y,F,50대이상,"기타(이혼, 사별 등)",200만원,무직,서울
47763,20230501,Y,N,Y,Y,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,M,50대이상,기혼,"1,000만원 이상",자영업,경기
47764,20230501,N,N,Y,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,M,40대,기혼,600만원,기술직,서울
47768,20230501,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,M,50대이상,기혼,500만원,사무직,경기
47770,20230501,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,M,40대,미혼 / 비혼,500만원,사무직,서울
47772,20230501,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,F,40대,기혼,"1,000만원 이상",자영업,경기
47773,20230501,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,Y,N,M,40대,기혼,800만원,사무직,경기
47775,20230501,N,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,M,40대,기혼,"1,000만원 이상",사무직,충북
47778,20230501,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,F,40대,미혼 / 비혼,모름,무직,대전
47783,20230501,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,M,50대이상,기혼,500만원,자영업,경남
47785,20230501,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,M,40대,기혼,600만원,전문직,서울
47790,20230501,N,N,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,F,40대,기혼,500만원,전업주부,대구
47793,20230501,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,500만원,자영업,서울
47794,20230501,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,M,50대이상,기혼,"1,000만원 이상",전문직,서울
47797,20230501,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,Y,F,50대이상,기혼,800만원,전업주부,세종
47798,20230501,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,M,40대,기혼,600만원,기능/숙련공,부산
47800,20230501,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,M,50대이상,기혼,600만원,기술직,서울
47818,20230501,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,M,40대,기혼,400만원,경영/관리직,부산
47819,20230501,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,Y,F,40대,미혼 / 비혼,"1,000만원 이상",기타,서울
47820,20230501,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,M,40대,"기타(이혼, 사별 등)",500만원,사무직,인천
47821,20230501,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,M,50대이상,기혼,"1,000만원",판매/서비스직,제주
47827,20230501,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,M,40대,기혼,700만원,사무직,울산
47829,20230501,N,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,Y,F,40대,"기타(이혼, 사별 등)",100만원,사무직,충북
47831,20230501,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,M,50대이상,기혼,500만원,기술직,서울
47840,20230501,N,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,M,50대이상,기혼,500만원,사무직,대구
47841,20230501,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,M,50대이상,기혼,700만원,사무직,경기
47843,20230501,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,F,50대이상,기혼,"1,000만원",전업주부,경기
47844,20230501,N,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,M,50대이상,기혼,600만원,기타,경기
47846,20230501,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,M,30대,기혼,800만원,기술직,부산
47847,20230501,N,N,Y,Y,N,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,M,50대이상,기혼,900만원,경영/관리직,경남
47850,20230501,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,F,40대,기혼,700만원,전업주부,울산
47863,20230501,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,N,N,Y,F,30대,미혼 / 비혼,800만원,사무직,대전
47867,20230501,N,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,M,40대,기혼,"1,000만원 이상",사무직,경기
47868,20230501,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,M,50대이상,기혼,"1,000만원 이상",기술직,대구
47870,20230501,N,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,M,50대이상,기혼,700만원,사무직,경기
47874,20230501,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,F,40대,기혼,"1,000만원",사무직,제주
47877,20230501,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,Y,M,50대이상,기혼,700만원,기능/숙련공,대구
47878,20230501,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,모름,자영업,대전
47879,20230501,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,M,40대,기혼,700만원,기술직,경북
47882,20230501,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,M,40대,미혼 / 비혼,400만원,전문직,부산
47884,20230501,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,M,50대이상,미혼 / 비혼,500만원,사무직,경남
47885,20230501,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,M,50대이상,미혼 / 비혼,200만원,무직,부산
47899,20230501,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,N,N,N,N,F,40대,기혼,300만원,전업주부,부산
47900,20230501,N,N,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,F,40대,기혼,600만원,자영업,강원
47901,20230501,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,F,40대,기혼,"1,000만원 이상",자영업,경북
47904,20230501,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,M,50대이상,기혼,500만원,기술직,충북
47906,20230501,N,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,Y,N,N,N,N,F,40대,기혼,800만원,기술직,인천
47907,20230501,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,N,F,40대,기혼,"1,000만원",기술직,서울
47912,20230501,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,M,40대,기혼,"1,000만원 이상",자영업,충남
47917,20230501,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,M,40대,기혼,600만원,사무직,경남
47918,20230501,N,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,N,Y,M,50대이상,기혼,600만원,사무직,경기
47920,20230501,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,F,40대,기혼,800만원,사무직,인천
47921,20230501,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,M,50대이상,기혼,600만원,사무직,서울
47931,20230501,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,F,30대,미혼 / 비혼,300만원,무직,충남
47933,20230501,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,M,40대,기혼,400만원,사무직,인천
47934,20230501,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,M,50대이상,기혼,"1,000만원 이상",사무직,경기
47935,20230501,N,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,Y,F,40대,기혼,600만원,전업주부,경남
47936,20230501,N,Y,N,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,M,50대이상,기혼,500만원,사무직,제주
47939,20230501,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,M,50대이상,기혼,400만원,사무직,서울
